@relation InstanceResultListener

@attribute Key_Dataset {pacman,pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,pacman-weka.filters.unsupervised.attribute.Remove-R15-22,pacman-weka.filters.unsupervised.attribute.Remove-R3-14}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.rules.PART,weka.classifiers.lazy.IBk}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 10 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 50 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,5995231201785697655,8121455039782598361,-3080186098777067172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 115\nSize of the tree: 229\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 112\nSize of the tree: 223\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 119\nSize of the tree: 237\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 120\nSize of the tree: 239\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 128\nSize of the tree: 255\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 123\nSize of the tree: 245\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 126\nSize of the tree: 251\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 125\nSize of the tree: 249\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 129\nSize of the tree: 257\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 102\nSize of the tree: 203\n','Number of rules: 123\n','Number of rules: 114\n','Number of rules: 103\n','Number of rules: 116\n','Number of rules: 115\n','Number of rules: 110\n','Number of rules: 119\n','Number of rules: 113\n','Number of rules: 122\n','Number of rules: 102\n','Number of rules: 107\n','Number of rules: 100\n','Number of rules: 124\n','Number of rules: 112\n','Number of rules: 126\n','Number of rules: 96\n','Number of rules: 109\n','Number of rules: 105\n','Number of rules: 118\n','Number of rules: 106\n','Number of rules: 134\n','Number of rules: 111\n','Number of rules: 121\n','Number of rules: 108\n','Number of rules: 120\n','Number of rules: 104\n','Number of rules: 117\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 127\nSize of the tree: 253\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 130\nSize of the tree: 259\n','Number of leaves: 135\nSize of the tree: 269\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 143\nSize of the tree: 285\n','Number of rules: 136\n','Number of rules: 143\n','Number of rules: 138\n','Number of rules: 129\n','Number of rules: 137\n','Number of rules: 133\n','Number of rules: 146\n','Number of rules: 132\n','Number of rules: 139\n','Number of rules: 135\n','Number of rules: 125\n','Number of rules: 148\n','Number of rules: 128\n','Number of rules: 151\n','Number of rules: 142\n','Number of rules: 127\n','Number of rules: 140\n','Number of rules: 141\n','Number of rules: 144\n','Number of rules: 130\n','Number of rules: 131\n','Number of rules: 150\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 76\nSize of the tree: 151\n','Number of rules: 95\n','Number of rules: 97\n','Number of rules: 99\n','Number of rules: 101\n','Number of rules: 90\n','Number of rules: 91\n','Number of rules: 85\n','Number of rules: 86\n','Number of rules: 83\n','Number of rules: 92\n','Number of rules: 98\n','Number of rules: 94\n','Number of rules: 88\n','Number of rules: 89\n','Number of rules: 93\n','Number of rules: 82\n','Number of rules: 87\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 65\nSize of the tree: 129\n','Number of rules: 84\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,64,47,0,57.657658,42.342342,0,0.417485,0.170094,0.408367,58.437449,107.120412,230.756502,472.007888,-241.251386,2.078887,4.252323,-2.173436,105.417889,0.949711,45.683605,0.142857,2,0.134021,13,0.865979,84,0.857143,12,0.133333,0.142857,0.137931,0.008581,0.493004,0.12743,0.576577,0.139424,0.860576,0.423423,0.579085,0.576577,0.577757,0.438192,0.71621,0.498897,0.552444,0.576577,0,0.004,0,0,0,0,120834,118981,15085,57.657658,20.36036,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,67,44,0,60.36036,39.63964,0,0.465938,0.153925,0.386946,52.882496,101.501386,230.756502,413.200887,-182.444385,2.078887,3.722531,-1.643643,122.635664,1.104826,53.145053,0.214286,3,0.134021,13,0.865979,84,0.785714,11,0.1875,0.214286,0.2,0.075867,0.558542,0.152254,0.603604,0.129321,0.870679,0.396396,0.622698,0.603604,0.610439,0.472023,0.758974,0.530643,0.614051,0.603604,0,0.004,0,0,0,0,120858,118981,15085,63.063063,20.540541,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,79,32,0,71.171171,28.828829,0,0.593267,0.11744,0.339345,40.347701,89.014819,230.756502,321.087129,-90.330627,2.078887,2.892677,-0.813789,142.826159,1.286722,61.89475,0.214286,3,0.041237,4,0.958763,93,0.785714,11,0.428571,0.214286,0.285714,0.236348,0.621502,0.186074,0.711712,0.122555,0.877445,0.288288,0.692332,0.711712,0.695306,0.59389,0.80517,0.587897,0.67627,0.711712,0,0.003,0,0.01,0,10,120842,118981,15085,71.171171,20.18018,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,70,41,0,63.063063,36.936937,0,0.496626,0.15091,0.382144,51.717233,99.96036,231.956773,402.397395,-170.440621,2.089701,3.625202,-1.535501,124.821789,1.124521,53.812522,0.333333,5,0.114583,11,0.885417,85,0.666667,10,0.3125,0.333333,0.322581,0.212916,0.631597,0.183122,0.630631,0.131215,0.868785,0.369369,0.634672,0.630631,0.632445,0.499073,0.771026,0.531632,0.638143,0.630631,0.001,0.003,0,0,0,0,120834,118981,15085,63.963964,20.720721,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,75,36,0,67.567568,32.432432,0,0.553769,0.13058,0.359287,44.750096,93.981611,231.956773,359.368528,-127.411755,2.089701,3.237554,-1.147854,138.395751,1.246809,59.664458,0.533333,8,0.083333,8,0.916667,88,0.466667,7,0.5,0.533333,0.516129,0.437998,0.746875,0.335294,0.675676,0.123532,0.876468,0.324324,0.673584,0.675676,0.660896,0.55394,0.794103,0.561037,0.674137,0.675676,0,0.004,0,0,0,0,120994,118981,15085,67.567568,20,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,78,33,0,70.27027,29.72973,0,0.59132,0.122256,0.342562,41.897409,89.606627,231.956773,322.683618,-90.726845,2.089701,2.90706,-0.817359,144.328805,1.30026,62.222285,0.533333,8,0.0625,6,0.9375,90,0.466667,7,0.571429,0.533333,0.551724,0.48484,0.752431,0.387454,0.702703,0.110786,0.889214,0.297297,0.701192,0.702703,0.701684,0.593584,0.809329,0.596794,0.708344,0.702703,0,0.004,0,0,0,0,120826,118981,15085,71.171171,20.720721,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,64,47,0,57.657658,42.342342,0,0.416834,0.170058,0.410545,58.40855,107.657411,231.013587,470.997804,-239.984217,2.081203,4.243223,-2.16202,109.732088,0.988577,47.500275,0.333333,5,0.114583,11,0.885417,85,0.666667,10,0.3125,0.333333,0.322581,0.212916,0.637153,0.201254,0.576577,0.165053,0.834947,0.423423,0.578266,0.576577,0.576542,0.41274,0.711648,0.470702,0.590754,0.576577,0,0.004,0,0.01,0,10,120826,118981,15085,57.657658,20,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,7,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,73,38,0,65.765766,34.234234,0,0.532321,0.135973,0.36549,46.701594,95.842499,231.013587,371.333198,-140.319611,2.081203,3.345344,-1.264141,135.148946,1.217558,58.502596,0.533333,8,0.135417,13,0.864583,83,0.466667,7,0.380952,0.533333,0.444444,0.34733,0.689236,0.267067,0.657658,0.124864,0.875136,0.342342,0.668156,0.657658,0.657938,0.534101,0.780428,0.559155,0.672529,0.657658,0,0.003,0,0,0,0,120986,118981,15085,66.666667,20.18018,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,73,38,0,65.765766,34.234234,0,0.515785,0.134211,0.361823,46.183551,95.083144,229.170087,364.368655,-135.198568,2.064595,3.2826,-1.218005,130.831683,1.178664,57.089337,0.214286,3,0.051546,5,0.948454,92,0.785714,11,0.375,0.214286,0.272727,0.208919,0.580633,0.192047,0.657658,0.152999,0.847001,0.342342,0.639252,0.657658,0.638929,0.508545,0.758164,0.537597,0.642476,0.657658,0,0.004,0,0,0,0,120834,118981,15085,67.567568,20.36036,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,71,40,0,63.963964,36.036036,0,0.512142,0.146154,0.379251,50.212663,99.482782,230.756502,399.82923,-169.072728,2.078887,3.602065,-1.523178,126.98072,1.14397,55.028014,0.357143,5,0.103093,10,0.896907,87,0.642857,9,0.333333,0.357143,0.344828,0.246711,0.64028,0.240575,0.63964,0.115838,0.884162,0.36036,0.655649,0.63964,0.645779,0.522134,0.773867,0.553382,0.64228,0.63964,0,0.004,0,0,0,0,120826,118981,15085,63.963964,20.18018,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,61,50,0,54.954955,45.045045,0,0.367954,0.181412,0.421109,62.128937,110.070638,232.424773,494.502498,-262.077725,2.093917,4.454977,-2.361061,101.461338,0.914066,43.653409,0.333333,5,0.09375,9,0.90625,87,0.666667,10,0.357143,0.333333,0.344828,0.246711,0.670833,0.227735,0.54955,0.189587,0.810413,0.45045,0.523223,0.54955,0.531258,0.362626,0.688746,0.445041,0.547649,0.54955,0,0.004,0,0.01,0,10,121002,118981,15085,55.855856,20.540541,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,67,44,0,60.36036,39.63964,0,0.445252,0.161095,0.396093,55.171069,103.53198,232.424773,432.136339,-199.711565,2.093917,3.89312,-1.799203,115.559037,1.041072,49.718898,0.333333,5,0.083333,8,0.916667,88,0.666667,10,0.384615,0.333333,0.357143,0.265789,0.648264,0.218765,0.603604,0.166307,0.833693,0.396396,0.590285,0.603604,0.593652,0.444553,0.737175,0.49016,0.604519,0.603604,0,0.003,0,0,0,0,120826,118981,15085,61.261261,20.540541,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,70,41,0,63.063063,36.936937,0,0.485472,0.152712,0.386181,52.299832,100.941087,232.424773,413.775062,-181.350289,2.093917,3.727703,-1.633786,121.059758,1.090628,52.085566,0.333333,5,0.072917,7,0.927083,89,0.666667,10,0.416667,0.333333,0.37037,0.286709,0.623958,0.203807,0.630631,0.151407,0.848593,0.369369,0.619305,0.630631,0.622849,0.484605,0.745524,0.50555,0.629023,0.630631,0.001,0.003,0,0,0,0,120858,118981,15085,63.063063,20.540541,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,70,41,0,63.063063,36.936937,0,0.488709,0.146759,0.378751,50.406135,99.319997,231.013587,402.237827,-171.22424,2.081203,3.623764,-1.542561,123.307987,1.110883,53.376941,0.333333,5,0.072917,7,0.927083,89,0.666667,10,0.416667,0.333333,0.37037,0.286709,0.654514,0.235043,0.630631,0.132942,0.867058,0.369369,0.62744,0.630631,0.627952,0.499178,0.753731,0.527604,0.620951,0.630631,0,0.003,0,0.01,0,10,120826,118981,15085,63.963964,20.36036,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,77,34,0,69.369369,30.630631,0,0.579686,0.125207,0.344746,43.003953,90.402913,231.013587,324.418347,-93.404759,2.081203,2.922688,-0.841484,143.217535,1.290248,61.995286,0.466667,7,0.072917,7,0.927083,89,0.533333,8,0.5,0.466667,0.482759,0.405464,0.744792,0.337192,0.693694,0.111415,0.888585,0.306306,0.694478,0.693694,0.69384,0.581099,0.815515,0.590943,0.696288,0.693694,0,0.004,0,0.01,0,10,120826,118981,15085,71.171171,21.081081,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,70,41,0,63.063063,36.936937,0,0.488939,0.146741,0.374011,50.39995,98.077105,231.013587,386.288954,-155.275367,2.081203,3.480081,-1.398877,125.497382,1.130607,54.324676,0.4,6,0.083333,8,0.916667,88,0.6,9,0.428571,0.4,0.413793,0.326087,0.624306,0.246218,0.630631,0.145969,0.854031,0.369369,0.62954,0.630631,0.628826,0.48685,0.759059,0.526451,0.638946,0.630631,0,0.004,0,0,0,0,120826,118981,15085,65.765766,21.081081,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,76,35,0,68.468468,31.531532,0,0.566551,0.128208,0.354853,44.07642,93.152796,230.288502,351.984489,-121.695987,2.074671,3.171031,-1.09636,139.868323,1.260075,60.73613,0.428571,6,0.113402,11,0.886598,86,0.571429,8,0.352941,0.428571,0.387097,0.29054,0.689985,0.231261,0.684685,0.121163,0.878837,0.315315,0.693653,0.684685,0.68836,0.56649,0.786131,0.581584,0.69681,0.684685,0,0.004,0,0,0,0,121010,118981,15085,68.468468,20.18018,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,8,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,74,37,0,66.666667,33.333333,0,0.53885,0.137764,0.364292,47.361658,95.630663,230.288502,374.321254,-144.032752,2.074671,3.372264,-1.297592,131.828626,1.187645,57.244988,0.428571,6,0.061856,6,0.938144,91,0.571429,8,0.5,0.428571,0.461538,0.392077,0.722386,0.29676,0.666667,0.125077,0.874923,0.333333,0.665999,0.666667,0.658939,0.543363,0.786369,0.569163,0.66132,0.666667,0.001,0.003,0,0,0,0,120826,118981,15085,66.666667,20.720721,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,9,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,71,40,0,63.963964,36.036036,0,0.491584,0.147942,0.38046,50.860105,99.873554,229.895172,402.816036,-172.920864,2.071128,3.628973,-1.557846,121.555674,1.095096,52.874392,0.266667,4,0.0625,6,0.9375,90,0.733333,11,0.4,0.266667,0.32,0.243784,0.610417,0.209346,0.63964,0.151621,0.848379,0.36036,0.620282,0.63964,0.622322,0.49241,0.747882,0.511423,0.624746,0.63964,0,0.005,0,0,0,0,121026,118981,15085,63.963964,20.36036,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,9,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,64,47,0,57.657658,42.342342,0,0.421875,0.171225,0.409952,58.826187,107.536269,230.756502,472.565455,-241.808953,2.078887,4.257346,-2.178459,110.165917,0.992486,47.741197,0.285714,4,0.123711,12,0.876289,85,0.714286,10,0.25,0.285714,0.266667,0.153127,0.619293,0.1752,0.576577,0.157874,0.842126,0.423423,0.584043,0.576577,0.579915,0.418349,0.718091,0.481717,0.594004,0.576577,0,0.004,0,0.01,0,10,120986,118981,15085,57.657658,20.36036,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,9,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,62,49,0,55.855856,44.144144,0,0.389494,0.178432,0.418608,61.34312,109.889121,230.288502,492.511393,-262.222891,2.074671,4.43704,-2.362368,101.633143,0.915614,44.132965,0.285714,4,0.154639,15,0.845361,82,0.714286,10,0.210526,0.285714,0.242424,0.115531,0.566274,0.151429,0.558559,0.165573,0.834427,0.441441,0.56511,0.558559,0.559176,0.397884,0.695986,0.467196,0.55495,0.558559,0,0.004,0,0,0,0,120826,118981,15085,55.855856,20.36036,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,9,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,72,39,0,64.864865,35.135135,0,0.522133,0.146731,0.373482,50.444382,98.043001,230.288502,396.172877,-165.884375,2.074671,3.569125,-1.494454,125.891123,1.134154,54.666699,0.357143,5,0.123711,12,0.876289,85,0.642857,9,0.294118,0.357143,0.322581,0.215189,0.627393,0.174855,0.648649,0.110373,0.889627,0.351351,0.664834,0.648649,0.655654,0.538263,0.773261,0.557938,0.643601,0.648649,0,0.003,0,0,0,0,120826,118981,15085,64.864865,21.261261,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,9,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,999,111,72,39,0,64.864865,35.135135,0,0.515338,0.14315,0.37516,49.213287,98.483698,230.288502,390.271291,-159.98279,2.074671,3.515958,-1.441286,129.07747,1.16286,56.050332,0.428571,6,0.061856,6,0.938144,91,0.571429,8,0.5,0.428571,0.461538,0.392077,0.701767,0.274975,0.648649,0.137281,0.862719,0.351351,0.648174,0.648649,0.647802,0.511258,0.771562,0.538223,0.6601,0.648649,0,0.003,0,0,0,0,121010,118981,15085,64.864865,20.18018,?,?,?,?
